property_type,state,region,lat,lon,area_m2,price_brl
apartment,Santa Catarina,South,-275.973.151,-485.272.325,59.0,325389.61
apartment,Santa Catarina,South,-27.591.196,-48.493.793,208.0,725307.43
apartment,Santa Catarina,South,-26.985.996,-48.636.383,131.0,1279458.93
apartment,Santa Catarina,South,-27.748.068,-48.627.838,127.0,908296.17
apartment,Santa Catarina,South,-2.697.504,-48.646.408,97.0,479101.27
apartment,Santa Catarina,South,-28.684.332,-49.369.339,157.0,514575.73
apartment,Santa Catarina,South,-27.597.079,-485.807.463,88.0,535085.5
apartment,Santa Catarina,South,-28.678.614,-49.372.677,216.0,645261.57
apartment,Santa Catarina,South,-26.985.996,-48.636.383,133.0,1277603.42
apartment,Santa Catarina,South,-27.599.836,-48.508.213,,389269.77
apartment,Santa Catarina,South,-27.591.196,-48.493.793,113.0,848408.53
apartment,Santa Catarina,South,-26.903.387,-48.676.495,61.0,369420.0
apartment,Santa Catarina,South,-27.018.064,-48.583.778,64.0,324391.48
apartment,Santa Catarina,South,-274.274.975.631,-484.560.314.905,240.0,1211514.4
apartment,Santa Catarina,South,-27.445.972,-48.403.809,65.0,306425.17
apartment,Santa Catarina,South,-2.680.398,-48.648.914,118.0,474509.81
apartment,Santa Catarina,South,-26.985.996,-48.636.383,,897316.78
apartment,Santa Catarina,South,-269.697.248,-486.357.826,,585565.3
apartment,Santa Catarina,South,-27.604.847,-48.529.953,100.0,499063.83
apartment,Santa Catarina,South,-27.423.427,-484.043.886,228.0,837964.14
apartment,Santa Catarina,South,-26.985.996,-48.636.383,132.0,648782.97
apartment,Santa Catarina,South,-26.946.136,-48.630.657,128.0,1653697.95
apartment,Santa Catarina,South,-26.985.996,-48.636.383,,1382406.83
apartment,Santa Catarina,South,-27.106.749,-48.628.864,145.0,1197753.22
apartment,Santa Catarina,South,-26.972.862,-48.637.276,134.0,848408.53
apartment,Santa Catarina,South,-27.425.976,-48.404.625,85.0,324391.48
apartment,Santa Catarina,South,-26.985.996,-48.636.383,90.0,548970.21
apartment,Santa Catarina,South,-26.839.481,-48.749.268,99.0,256215.08
apartment,Santa Catarina,South,-26.913.816,-48.654.781,181.0,1532125.97
apartment,Santa Catarina,South,-27.750.971,-48.779.408,94.0,257007.63
apartment,Santa Catarina,South,-2.697.504,-48.646.408,60.0,449157.45
house,Santa Catarina,South,-26.966.631,-48.636.383,129.0,798502.15
apartment,Santa Catarina,South,-2.697.504,-48.646.408,69.0,394260.42
apartment,Santa Catarina,South,-26.903.387,-48.676.495,66.0,435183.66
apartment,Santa Catarina,South,-27.661.594,-48.486.221,69.0,449157.45
apartment,Santa Catarina,South,-278.173.242,-503.315.819,88.0,249531.9
apartment,Santa Catarina,South,-26.985.996,-48.636.383,,648782.97
apartment,Santa Catarina,South,-26.985.996,-48.636.383,120.0,798502.15
apartment,Santa Catarina,South,-26.985.996,-48.636.383,,936243.75
apartment,Santa Catarina,South,-27.599.836,-48.508.213,82.0,573164.84
apartment,Santa Catarina,South,-274.324.131,-484.018.948,,438164.37
apartment,Santa Catarina,South,-27.106.749,-48.628.864,241.0,1110554.87
house,Santa Catarina,South,-275.929.248,-485.453.169,180.0,695611.18
apartment,Santa Catarina,South,-126.010.371,-38.965.934,150.0,632693.18
apartment,Santa Catarina,South,-26.985.996,-48.636.383,127.0,581908.43
apartment,Santa Catarina,South,-26.985.996,-48.636.383,156.0,742606.99
house,Santa Catarina,South,-2.697.504,-48.646.408,240.0,988146.4
apartment,Santa Catarina,South,-27.106.749,-48.628.864,200.0,1312473.95
apartment,Santa Catarina,South,-2.699.839,-48.632.233,123.0,1347472.36
apartment,Santa Catarina,South,-2.868.222,-49.378.399,157.0,378989.06
house,Santa Catarina,South,-27.017.061,-48.601.307,142.0,675622.62
apartment,Santa Catarina,South,-27.106.749,-48.628.864,,1110554.87
apartment,Santa Catarina,South,-27.748.068,-48.627.838,,274485.1
apartment,Santa Catarina,South,-27.643.709,-48.676.495,109.0,255427.59
apartment,Santa Catarina,South,-26.985.996,-48.636.383,203.0,987148.28
apartment,Santa Catarina,South,-271.430.491,-485.897.033,,590613.26
apartment,Santa Catarina,South,-27.767.431,-48.631.371,76.0,296844.24
apartment,Santa Catarina,South,-26.985.996,-48.636.383,75.0,399251.07
apartment,Santa Catarina,South,-26.985.996,-48.636.383,74.0,389269.77
apartment,Santa Catarina,South,-26.985.996,-48.636.383,140.0,1387397.48
apartment,Santa Catarina,South,-26.985.996,-48.636.383,70.0,349344.66
apartment,Santa Catarina,South,-27.559.727,-48.511.223,122.0,1191322.5
apartment,Santa Catarina,South,-26.985.996,-48.636.383,130.0,1097940.43
apartment,Santa Catarina,South,-269.526.365.711,-486.298.549.175,143.0,1585064.69
apartment,Santa Catarina,South,-26.985.996,-48.636.383,160.0,1647908.8
apartment,Santa Catarina,South,-27.160.427,-4.850.872,84.0,369307.22
house,Santa Catarina,South,-26.914.858,-48.681.507,220.0,369307.22
apartment,Santa Catarina,South,-26.985.996,-48.636.383,70.0,399251.07
house,Santa Catarina,South,-274.298.124,-484.679.049,130.0,598876.59
apartment,Santa Catarina,South,-26.985.996,-48.636.383,158.0,1505245.42
apartment,Santa Catarina,South,-27.608.465,-48.594.082,98.0,654217.78
apartment,Santa Catarina,South,-28.683.674,-49.364.536,138.0,462301.78
apartment,Santa Catarina,South,-275.891.466,-485.419.731,69.0,377791.31
apartment,Santa Catarina,South,-26.966.631,-48.636.383,83.0,919275.59
apartment,Santa Catarina,South,-26.985.996,-48.636.383,139.0,1547097.92
apartment,Santa Catarina,South,-26.985.996,-48.636.383,135.0,1197753.22
house,Santa Catarina,South,-26.924.547,-48.681.507,161.0,359325.95
apartment,Santa Catarina,South,-27.681.204,-48.493.721,92.0,529007.65
apartment,Santa Catarina,South,-26.985.996,-48.636.383,100.0,548970.21
apartment,Santa Catarina,South,-271.495.696,-484.872.786,73.0,595661.23
apartment,Santa Catarina,South,-27.017.061,-48.601.307,77.0,299438.28
apartment,Santa Catarina,South,-275.944.609,-485.203.339,86.0,329382.13
apartment,Santa Catarina,South,-26.985.996,-48.636.383,,1297565.98
apartment,Santa Catarina,South,-26.985.996,-48.636.383,,1132874.9
apartment,Santa Catarina,South,-27.445.972,-48.403.809,71.0,319400.84
house,Santa Catarina,South,-26.985.996,-48.636.383,,575469.33
apartment,Santa Catarina,South,-28.685.989,-49.383.007,116.0,300965.42
apartment,Santa Catarina,South,-2.697.504,-48.646.408,,484605.74
apartment,Santa Catarina,South,-26.985.996,-48.636.383,54.0,289457.01
house,Santa Catarina,South,-27.064.003,-48.699.066,215.0,958202.55
house,Santa Catarina,South,-2.701.856,-4.863.591,70.0,269494.46
apartment,Santa Catarina,South,-2.859.437,-49.507.641,113.0,282607.85
house,Santa Catarina,South,-27.508.335,-48.648.739,,583904.68
apartment,Santa Catarina,South,-26.985.996,-48.636.383,120.0,449157.45
apartment,Santa Catarina,South,-26.985.996,-48.636.383,129.0,924515.76
house,Santa Catarina,South,-27.017.061,-48.601.307,120.0,1267622.16
house,Santa Catarina,South,-268.254.705,-486.289.933,70.0,249531.9
apartment,Santa Catarina,South,-2.697.504,-48.646.408,70.0,548970.21
apartment,Santa Catarina,South,-26.966.631,-48.636.383,135.0,888333.61
apartment,Santa Catarina,South,-27.106.749,-48.628.864,185.0,1187771.93
house,Santa Catarina,South,-27.176.991,-48.608.822,180.0,504797.64
house,Santa Catarina,South,-2.697.504,-48.646.408,110.0,389269.77
house,Santa Catarina,South,-27.160.427,-4.850.872,160.0,648782.97
apartment,Santa Catarina,South,-27.106.749,-48.628.864,134.0,544171.86
house,Santa Catarina,South,-270.267,-4.863.448,60.0,269494.46
apartment,Santa Catarina,South,-26.921.036,-48.653.305,97.0,548970.21
apartment,Santa Catarina,South,-26.985.996,-48.636.383,135.0,1347472.36
apartment,Santa Catarina,South,-2.697.504,-48.646.408,70.0,449157.45
house,Santa Catarina,South,-27.363.197,-48.588.787,140.0,379288.51
house,Santa Catarina,South,-268.301.388,-486.378.816,100.0,451725.64
apartment,Santa Catarina,South,-26.985.996,-48.636.383,134.0,1447285.12
apartment,Santa Catarina,South,-26.985.996,-48.636.383,86.0,548970.21
apartment,Santa Catarina,South,-28.682.701,-49.379.002,162.0,550514.3
house,Santa Catarina,South,-275.953.778,-485.480.499,201.0,798502.15
house,Santa Catarina,South,-27.017.061,-48.601.307,240.0,1347472.36
apartment,Santa Catarina,South,-2.697.504,-48.646.408,70.0,449157.45
apartment,Santa Catarina,South,-271.334.895.798,-486.053.384.878,80.0,413934.08
apartment,Santa Catarina,South,-274.306.426,-484.769.485,147.0,1338489.22
house,Santa Catarina,South,-269.415.953,-486.292.525,168.0,1110554.87
apartment,Santa Catarina,South,-26.985.996,-48.636.383,,1229776.13
apartment,Santa Catarina,South,-26.985.996,-48.636.383,138.0,1247659.6
house,Santa Catarina,South,-281.317.774.638,-486.483.658.403,170.0,454317.88
apartment,Santa Catarina,South,-26.985.996,-48.636.383,80.0,558951.47
house,Santa Catarina,South,-293.233.312.604,-497.252.597.757,129.0,323070.49
apartment,Santa Catarina,South,-27.598.017,-48.503.719,85.0,625250.14
apartment,Santa Catarina,South,-269.876.468,-48.635.855,,973174.49
apartment,Santa Catarina,South,-27.584.362,-48.582.527,102.0,588895.33
house,Santa Catarina,South,-2.697.504,-48.646.408,83.0,379288.51
house,Santa Catarina,South,-27.106.749,-48.628.864,120.0,479101.27
apartment,Santa Catarina,South,-27.508.335,-48.648.739,101.0,387013.99
apartment,Santa Catarina,South,-27.559.727,-48.511.223,82.0,618839.15
house,Santa Catarina,South,-270.190.764,-486.521.639,144.0,605757.2
apartment,Santa Catarina,South,-274.461.736,-483.776.997,84.0,494701.71
apartment,Santa Catarina,South,-26.985.996,-48.636.383,120.0,848408.53
apartment,Santa Catarina,South,-26.985.996,-48.636.383,167.0,1597004.3
house,Santa Catarina,South,-2.697.504,-48.646.408,120.0,384279.13
apartment,Santa Catarina,South,-2.697.504,-48.646.408,110.0,494073.18
apartment,Santa Catarina,South,-274.241.765.373,-48.405.875.145,,907626.19
house,Santa Catarina,South,-2.702.458,-4.865.081,,888333.61
apartment,Santa Catarina,South,-26.985.996,-48.636.383,170.0,1497191.5
apartment,Santa Catarina,South,-27.580.896,-48.596.298,84.0,548970.21
house,Santa Catarina,South,-2.680.398,-48.648.914,110.0,242302.87
house,Santa Catarina,South,-27.064.003,-48.699.066,240.0,848408.53
house,Santa Catarina,South,-27.160.427,-4.850.872,188.0,948221.29
apartment,Santa Catarina,South,-26.924.547,-48.681.507,71.0,279475.72
apartment,Santa Catarina,South,-27.106.749,-48.628.864,168.0,1032816.04
apartment,Santa Catarina,South,-26.972.862,-48.637.276,137.0,904303.68
apartment,Santa Catarina,South,-26.985.996,-48.636.383,117.0,1097940.43
house,Santa Catarina,South,-27.064.003,-48.699.066,108.0,449157.45
house,Santa Catarina,South,-27.064.003,-48.699.066,70.0,282686.67
apartment,Santa Catarina,South,-26.966.631,-48.636.383,104.0,688708.09
house,Santa Catarina,South,-27.488.176,-48.413.792,,439176.16
apartment,Santa Catarina,South,-26.929.674,-48.641.396,58.0,320798.21
apartment,Santa Catarina,South,-26.985.996,-48.636.383,96.0,728633.21
apartment,Santa Catarina,South,-2.697.504,-48.646.408,66.0,451331.35
apartment,Santa Catarina,South,-26.985.996,-48.636.383,149.0,1567060.44
apartment,Santa Catarina,South,-26.985.996,-48.636.383,182.0,1197753.22
apartment,Santa Catarina,South,-26.985.996,-48.636.383,,599026.77
apartment,Santa Catarina,South,-27.575.912,-48.508.247,95.0,479101.27
apartment,Santa Catarina,South,-27.566.266,-485.156.025,90.0,555277.43
apartment,Santa Catarina,South,-26.966.631,-48.636.383,136.0,1247659.6
apartment,Santa Catarina,South,-26.985.996,-48.636.383,173.0,1247659.6
apartment,Santa Catarina,South,-26.916.615,-48.659.294,81.0,354335.31
apartment,Santa Catarina,South,-27.064.003,-48.699.066,65.0,269494.46
apartment,Santa Catarina,South,-26.985.996,-48.636.383,120.0,578914.03
apartment,Santa Catarina,South,-27.589.823,-48.520.092,74.0,294447.66
house,Santa Catarina,South,-274.399.869,-484.121.172,160.0,434125.98
apartment,Santa Catarina,South,-275.660.806,-485.162.465,148.0,968183.85
apartment,Santa Catarina,South,-274.451.302,-484.059.294,166.0,424030.02
apartment,Santa Catarina,South,-26.985.996,-48.636.383,,1646910.68
apartment,Santa Catarina,South,-27.594.744,-48.541.233,136.0,833123.18
house,Santa Catarina,South,-2.683.301,-4.863.101,100.0,469120.01
apartment,Santa Catarina,South,-26.985.996,-48.636.383,,1497191.5
apartment,Santa Catarina,South,-26.903.387,-48.676.495,66.0,392353.99
apartment,Santa Catarina,South,-26.903.387,-48.676.495,66.0,376891.0
apartment,Santa Catarina,South,-26.912.107,-48.673.893,68.0,309419.57
apartment,Santa Catarina,South,-271.468.744.451,-4.858.521.736,,530037.54
apartment,Santa Catarina,South,-26.985.996,-48.636.383,131.0,1232687.69
apartment,Santa Catarina,South,-26.929.674,-48.641.396,53.0,274485.1
house,Santa Catarina,South,-26.985.996,-48.636.383,90.0,598876.59
apartment,Santa Catarina,South,-27.576.727,-48.529.732,76.0,678726.79
house,Santa Catarina,South,-27.643.709,-48.676.495,,414222.98
apartment,Santa Catarina,South,-26.985.996,-48.636.383,166.0,1165807.14
apartment,Santa Catarina,South,-28.678.614,-49.372.677,170.0,620758.53
apartment,Santa Catarina,South,-26.985.996,-48.636.383,,798502.15
house,Santa Catarina,South,-2.711.718,-486.111,100.0,499063.83
apartment,Santa Catarina,South,-27.445.972,-48.403.809,84.0,243412.37
house,Santa Catarina,South,-26.985.996,-48.636.383,182.0,548970.21
house,Santa Catarina,South,-2.697.713,-4.864.431,80.0,533998.3
apartment,Santa Catarina,South,-26.985.996,-48.636.383,121.0,848408.53
apartment,Santa Catarina,South,-27.106.749,-48.628.864,135.0,748595.73
apartment,Santa Catarina,South,-26.985.996,-48.636.383,120.0,710666.89
apartment,Santa Catarina,South,-27.508.335,-48.648.739,93.0,338645.72
apartment,Santa Catarina,South,-274.293.311,-484.004.466,68.0,249531.9
apartment,Santa Catarina,South,-27.445.972,-48.403.809,90.0,578914.03
apartment,Santa Catarina,South,-26.966.631,-48.636.383,137.0,823455.32
apartment,Santa Catarina,South,-26.985.996,-48.636.383,173.0,1287584.69
apartment,Santa Catarina,South,-26.985.996,-48.636.383,129.0,848408.53
house,Santa Catarina,South,-2.697.504,-48.646.408,160.0,748595.73
apartment,Santa Catarina,South,-26.985.996,-48.636.383,100.0,773548.94
apartment,Santa Catarina,South,-27.596.746,-48.610.077,61.0,319400.84
apartment,Santa Catarina,South,-26.985.996,-48.636.383,115.0,848408.53
house,Santa Catarina,South,-2.683.546,-4.863.516,,338214.43
apartment,Santa Catarina,South,-26.985.996,-48.636.383,72.0,429194.89
apartment,Santa Catarina,South,-27.018.064,-48.583.778,114.0,778539.59
apartment,Santa Catarina,South,-28.674.974,-49.373.348,95.0,253204.02
apartment,Santa Catarina,South,-27.612.114,-48.593.262,67.0,397254.79
apartment,Santa Catarina,South,-26.985.996,-48.636.383,,1410354.41
house,Santa Catarina,South,-2.701.405,-4.861.703,126.0,429194.89
apartment,Santa Catarina,South,-274.312.197,-484.362.607,155.0,998376.71
apartment,Santa Catarina,South,-26.985.996,-48.636.383,,1297565.98
apartment,Santa Catarina,South,-26.985.996,-48.636.383,,1497191.5
apartment,Santa Catarina,South,-26.946.136,-48.630.657,110.0,854047.95
apartment,Santa Catarina,South,-27.427.469,-4.840.535,127.0,592987.65
apartment,Santa Catarina,South,-26.985.996,-48.636.383,,548970.21
apartment,Santa Catarina,South,-27.106.749,-48.628.864,115.0,596880.35
apartment,Santa Catarina,South,-26.985.996,-48.636.383,62.0,299438.28
apartment,Santa Catarina,South,-26.985.996,-48.636.383,123.0,648782.97
house,Santa Catarina,South,-29.181.389,-4.962.991,142.0,402828.51
apartment,Santa Catarina,South,-274.369.422,-483.962.096,76.0,474509.81
apartment,Santa Catarina,South,-26.906.555,-4.867.617,73.0,352588.58
house,Santa Catarina,South,-2.697.504,-48.646.408,,598876.59
apartment,Santa Catarina,South,-27.580.681,-48.525.505,70.0,698689.35
apartment,Santa Catarina,South,-26.985.996,-48.636.383,78.0,588895.33
apartment,Santa Catarina,South,-26.966.631,-48.636.383,108.0,1241171.75
apartment,Santa Catarina,South,-26.946.136,-48.630.657,157.0,1597004.3
apartment,Santa Catarina,South,-26.985.996,-48.636.383,130.0,1012101.45
apartment,Santa Catarina,South,-271.308.888,-486.092.679,124.0,979307.46
apartment,Santa Catarina,South,-26.985.996,-48.636.383,80.0,548970.21
apartment,Santa Catarina,South,-274.394.637,-484.017.242,109.0,282686.67
apartment,Santa Catarina,South,-27.106.749,-48.628.864,110.0,848408.53
apartment,Santa Catarina,South,-274.209.738,-484.336.862,87.0,494701.71
apartment,Santa Catarina,South,-26.985.996,-48.636.383,191.0,978165.11
apartment,Santa Catarina,South,-26.985.996,-48.636.383,119.0,878352.35
apartment,Santa Catarina,South,-274.442.006.124,-483.773.541.226,130.0,840569.88
apartment,Santa Catarina,South,-2.697.504,-48.646.408,71.0,648782.97
apartment,Santa Catarina,South,-27.106.749,-48.628.864,161.0,891472.68
apartment,Santa Catarina,South,-26.985.996,-48.636.383,105.0,1197753.22
house,Santa Catarina,South,-27.488.176,-48.413.792,,329382.13
apartment,Santa Catarina,South,-27.106.749,-48.628.864,200.0,1522873.61
apartment,Santa Catarina,South,-26.985.996,-48.636.383,220.0,1377416.18
apartment,Santa Catarina,South,-27.604.847,-48.529.953,100.0,389269.77
apartment,Santa Catarina,South,-271.056.129.744,-486.172.739.991,80.0,314993.74
apartment,Santa Catarina,South,-26.985.996,-48.636.383,215.0,959115.56
apartment,Santa Catarina,South,-27.589.823,-48.520.092,67.0,349344.66
apartment,Santa Catarina,South,-27.584.118,-48.499.092,76.0,489082.54
apartment,Santa Catarina,South,-26.966.631,-48.636.383,132.0,1377416.18
apartment,Santa Catarina,South,-26.966.631,-48.636.383,92.0,728633.21
apartment,Santa Catarina,South,-26.985.996,-48.636.383,,888333.61
apartment,Santa Catarina,South,-27.767.431,-48.631.371,76.0,281670.02
apartment,Santa Catarina,South,-26.985.996,-48.636.383,75.0,297442.03
apartment,Santa Catarina,South,-26.985.996,-48.636.383,149.0,1389393.73
house,Santa Catarina,South,-281.366.545,-486.490.273,110.0,333166.46
apartment,Santa Catarina,South,-26.985.996,-48.636.383,150.0,848408.53
